year,month,day,hour,temperature,humidity,wind_speed,solar_radiation,pressure,saison,periode,heat_index,hour_sin,hour_cos,month_sin,month_cos,is_weekend,outage
2024,7,2,0,29.17,55.38,6.81,0.0,97.76,2,0,30.616435409024948,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,1,28.23,59.33,6.83,0.0,97.71,2,0,29.714897206747697,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,2,27.52,62.36,6.78,0.0,97.66,2,0,28.987106570902377,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,3,26.95,64.72,6.71,0.0,97.63,2,0,28.360806077532494,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,4,26.49,66.49,6.65,0.0,97.63,2,0,27.824511890399656,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,5,26.09,67.95,6.55,0.0,97.64,2,0,27.34131928122556,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,6,25.82,69.02,6.36,0.33,97.68,2,1,27.011715818010423,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,7,26.32,66.86,5.73,0.99,97.72,2,1,27.607863661501945,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,8,28.28,58.38,6.53,1.75,97.75,2,1,29.676438570866935,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,9,30.23,50.74,7.12,2.55,97.76,2,1,31.517883796839296,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,10,31.66,46.36,6.51,3.08,97.73,2,2,32.97086577598116,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,11,32.85,43.38,5.63,3.3,97.67,2,2,34.293812232702194,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,12,33.79,41.03,4.82,3.18,97.58,2,2,35.32987972825445,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,13,34.5,39.23,4.4,2.94,97.49,2,2,36.094244232862565,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,14,35.09,37.66,4.23,2.41,97.4,2,2,36.69724753992784,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,15,35.5,36.39,4.08,1.72,97.32,2,3,37.05604901551379,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,16,35.65,35.6,3.87,0.94,97.28,2,3,37.09048020543379,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,17,35.54,35.53,3.81,0.35,97.27,2,3,36.87981631633742,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,18,35.15,36.56,4.02,0.04,97.31,2,4,36.49492739256961,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,19,34.49,38.68,4.88,0.0,97.37,2,4,35.9294553769501,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,2,20,33.58,41.6,6.17,0.0,97.45,2,4,35.110915357417014,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,21,32.51,45.4,7.14,0.0,97.51,2,4,34.18345087284039,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,22,31.42,49.68,7.46,0.0,97.55,2,0,33.26058237245377,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,2,23,30.47,53.86,7.41,0.0,97.56,2,0,32.47530114738497,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,0,29.61,57.93,7.23,0.0,97.51,2,0,31.738417103576968,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,1,28.82,61.9,6.93,0.0,97.43,2,0,31.014308502308687,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,2,28.15,65.49,6.82,0.0,97.37,2,0,30.350964510253426,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,3,27.6,68.7,6.53,0.0,97.37,2,0,29.767646328386242,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,4,27.14,71.44,6.86,0.0,97.38,2,0,29.224466580034978,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,5,26.6,74.82,6.58,0.0,97.42,2,0,28.51800803075399,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,6,26.06,78.47,6.42,0.08,97.47,2,1,27.7194477564664,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,7,25.71,81.53,6.63,0.09,97.55,2,1,27.14816130691741,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,8,25.56,83.78,6.32,0.16,97.63,2,1,26.888126773448835,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,9,25.68,83.99,6.58,0.7,97.71,2,1,27.13651859103443,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,10,25.95,82.65,6.98,1.11,97.75,2,2,27.659551450481022,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,11,26.21,80.56,7.68,1.68,97.74,2,2,28.104472633446946,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,12,26.41,78.64,7.89,1.95,97.68,2,2,28.400152785191278,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,13,26.58,77.22,7.35,1.78,97.61,2,2,28.64269742534512,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,14,26.67,76.6,6.39,1.22,97.56,2,2,28.77375211614217,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,15,26.64,77.15,5.49,0.89,97.53,2,3,28.754829180505237,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,16,26.49,78.86,4.84,0.61,97.53,2,3,28.573030622034587,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,17,26.24,81.67,4.33,0.28,97.56,2,3,28.221765392341716,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,18,25.86,84.98,4.24,0.04,97.59,2,4,27.542145355139485,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,19,25.53,86.97,4.85,0.0,97.62,2,4,26.85651595274297,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,20,25.28,87.92,5.73,0.0,97.65,2,4,26.30900165258941,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,3,21,25.01,89.08,6.35,0.0,97.68,2,4,25.702452661907063,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,22,24.66,91.18,6.47,0.0,97.71,2,0,24.86088300893155,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,3,23,24.33,93.25,6.37,0.0,97.71,2,0,24.00594882361267,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,0,24.03,95.02,6.11,0.0,97.68,2,0,23.187545374835548,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,1,23.83,95.85,5.89,0.0,97.62,2,0,22.655683676854448,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,2,23.7,96.05,5.75,0.0,97.59,2,0,22.345792662001557,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,3,23.59,96.05,5.61,0.0,97.58,2,0,22.106972550753806,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,4,23.49,96.07,5.45,0.0,97.6,2,0,21.890678924622964,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,5,23.4,96.1,5.44,0.0,97.64,2,0,21.696962611617817,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,6,23.38,95.68,5.58,0.28,97.69,2,1,21.71452171816288,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,4,7,23.77,92.41,5.84,0.97,97.75,2,1,22.90746843003452,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,8,24.94,83.99,7.08,1.69,97.78,2,1,25.68763929871065,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,9,26.34,75.06,7.74,2.13,97.79,2,1,28.06621993370816,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,10,27.57,67.87,7.75,2.21,97.79,2,2,29.625100659777225,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,4,11,28.57,62.4,7.13,2.53,97.78,2,2,30.65722421784217,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,12,29.36,58.31,6.42,2.85,97.74,2,2,31.37470660279736,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,13,29.9,55.61,5.78,2.4,97.68,2,2,31.8276309530253,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,14,30.22,54.13,5.19,2.55,97.62,2,2,32.10027260963891,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,15,30.38,53.55,4.72,1.96,97.57,2,3,32.26254973220557,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,4,16,30.38,53.68,4.43,1.28,97.57,2,3,32.287042578637646,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,17,30.14,55.02,4.27,0.54,97.59,2,3,32.12844217057152,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,4,18,29.66,57.66,4.15,0.05,97.65,2,4,31.777889369252392,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,19,29.06,60.77,4.31,0.0,97.72,2,4,31.256380119498274,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,20,28.5,63.46,4.58,0.0,97.8,2,4,30.68638094522842,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,21,27.96,66.11,4.75,0.0,97.88,2,4,30.097911459827053,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,22,27.39,69.02,5.04,0.0,97.94,2,0,29.43298500018035,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,4,23,26.76,72.47,5.34,0.0,97.96,2,0,28.63750648695653,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,0,26.08,76.33,5.56,0.0,97.93,2,0,27.668484207689566,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,1,25.38,80.53,5.59,0.0,97.89,2,0,26.52211670004168,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,2,24.74,84.61,5.47,0.0,97.85,2,0,25.3019061252159,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,3,24.17,88.34,5.23,0.0,97.82,2,0,24.04602871412374,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,4,23.7,91.44,4.9,0.0,97.81,2,0,22.876951266771766,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,5,23.33,93.84,4.56,0.0,97.82,2,0,21.871853600837223,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,6,23.15,95.06,4.25,0.27,97.86,2,1,21.34553753392442,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,7,23.7,91.42,3.61,0.85,97.9,2,1,22.879140503696323,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,8,25.54,79.44,4.4,1.6,97.95,2,1,26.798336416490407,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,5,9,27.28,69.66,4.56,2.34,97.97,2,1,29.304692761811275,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,10,28.51,64.05,3.53,2.73,97.97,2,2,30.78766830166737,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,11,29.49,59.98,2.47,2.48,97.94,2,2,31.884359442762605,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,12,30.25,56.84,1.61,2.25,97.88,2,2,32.66926761825566,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,5,13,30.78,54.44,0.94,2.08,97.8,2,2,33.13936360058333,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,5,14,31.11,52.77,0.72,1.74,97.73,2,2,33.378334392294526,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,15,31.27,51.97,1.04,1.32,97.68,2,3,33.491379452430536,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,16,31.28,51.92,1.48,0.9,97.65,2,3,33.49834238612745,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,5,17,31.11,52.76,1.75,0.37,97.64,2,3,33.37617423335247,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,18,30.77,54.19,1.9,0.05,97.66,2,4,33.06908047276776,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,19,30.27,56.18,2.1,0.0,97.71,2,4,32.575656903920645,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,20,29.74,58.42,2.59,0.0,97.76,2,4,32.05299608958662,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,5,21,29.25,60.54,3.03,0.0,97.81,2,4,31.552273797930305,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,5,22,28.8,62.67,3.47,0.0,97.85,2,0,31.09621131050497,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,5,23,28.33,64.92,4.0,0.0,97.84,2,0,30.591483741879465,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,6,0,27.85,67.27,4.44,0.0,97.8,2,0,30.045586790016774,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,1,27.37,69.65,4.67,0.0,97.76,2,0,29.461242540834697,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,2,26.95,71.79,4.79,0.0,97.72,2,0,28.917462807482938,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,3,26.56,73.84,4.86,0.0,97.69,2,0,28.381641179713704,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,4,26.16,75.78,4.93,0.0,97.69,2,0,27.785291480948793,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,5,25.74,77.89,4.98,0.0,97.7,2,0,27.122591614030107,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,6,25.37,79.93,4.98,0.24,97.74,2,1,26.50251496995491,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,7,25.42,80.53,4.55,0.76,97.78,2,1,26.59379870409628,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,8,26.79,74.44,3.69,1.33,97.83,2,1,28.839750718014116,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,9,28.99,62.91,4.66,1.73,97.86,2,1,31.475056833039798,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,6,10,29.98,58.48,4.27,2.03,97.85,2,2,32.497109817601434,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,6,11,30.7,55.67,3.53,2.09,97.82,2,2,33.25289210296062,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,6,12,31.29,53.43,2.76,2.21,97.76,2,2,33.853883499791735,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,13,31.75,51.53,2.06,2.39,97.7,2,2,34.267192637024124,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,14,31.97,50.35,1.49,1.72,97.65,2,2,34.392533394286495,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,6,15,31.89,50.26,1.37,1.46,97.61,2,3,34.2240889007829,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,6,16,31.55,51.4,2.05,0.43,97.6,2,3,33.86918894319316,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,17,30.89,54.62,3.02,0.2,97.62,2,3,33.37818036014383,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,18,29.87,60.13,4.17,0.04,97.68,2,4,32.611209940996225,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,19,28.8,65.82,5.08,0.0,97.73,2,4,31.591713039002062,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,6,20,28.06,69.56,5.54,0.0,97.78,2,4,30.723628439158617,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,21,27.62,71.56,5.72,0.0,97.82,2,4,30.127674678486258,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,22,27.24,73.14,5.89,0.0,97.83,2,0,29.570870245530653,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,6,23,26.81,75.03,6.16,0.0,97.81,2,0,28.922998557572292,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,0,26.28,77.68,6.5,0.0,97.75,2,0,28.095827191680932,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,1,25.63,81.41,6.66,0.0,97.67,2,0,26.99224869704409,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,2,24.98,85.55,6.58,0.0,97.62,2,0,25.726673422807742,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,3,24.43,89.24,6.42,0.0,97.61,2,0,24.486904885746423,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,4,24.03,91.97,6.24,0.0,97.61,2,0,23.473521899606194,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,5,23.77,93.59,5.98,0.0,97.62,2,0,22.778832759967273,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,6,23.66,94.18,5.48,0.2,97.65,2,1,22.485125682944545,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,7,24.12,91.25,4.39,0.7,97.69,2,1,23.718855379151936,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,8,25.79,80.47,4.07,1.32,97.75,2,1,27.2769517315781,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,9,27.72,67.77,4.87,2.16,97.79,2,1,29.875133552277298,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,10,29.12,58.66,5.05,2.79,97.79,2,2,31.028196679042804,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,11,30.22,53.03,5.23,2.95,97.76,2,2,31.900664570188063,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,12,31.08,49.57,5.51,3.0,97.69,2,2,32.66472206464203,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,13,31.61,47.8,5.73,2.92,97.63,2,2,33.18580400824014,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,14,31.82,47.33,5.82,2.59,97.57,2,2,33.43883851692611,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,15,31.81,47.6,5.76,1.8,97.53,2,3,33.48027822418661,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,16,31.58,48.52,5.57,1.06,97.51,2,3,33.2872764979034,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,17,31.12,50.43,5.41,0.46,97.53,2,3,32.904414233120065,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,18,30.33,54.41,5.31,0.05,97.57,2,4,32.33984093479244,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,19,29.32,59.7,5.74,0.0,97.63,2,4,31.535414690020666,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,20,28.45,64.02,6.05,0.0,97.7,2,4,30.67787879039426,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,21,27.76,67.63,5.87,0.0,97.76,2,4,29.929360210223045,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,1
2024,7,7,22,27.19,70.9,5.62,0.0,97.81,2,0,29.263806570620634,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,7,23,26.68,73.94,5.48,0.0,97.81,2,0,28.60201085159946,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1,0
2024,7,8,0,26.19,76.79,5.39,0.0,97.76,2,0,27.885329159556374,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,1,25.72,79.56,5.25,0.0,97.7,2,0,27.12476718983484,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,2,25.31,82.15,5.0,0.0,97.65,2,0,26.39603895111137,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,8,3,24.93,84.6,4.77,0.0,97.64,2,0,25.654023235303818,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,8,4,24.57,86.99,4.5,0.0,97.65,2,0,24.88385346415744,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,5,24.22,89.31,4.31,0.0,97.67,2,0,24.06908509296859,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,6,23.96,91.21,4.1,0.25,97.71,2,1,23.403123930189352,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,8,7,24.14,90.48,3.7,0.91,97.75,2,1,23.822106689615026,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,8,25.22,83.76,3.77,1.68,97.8,2,1,26.21862028760544,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,9,26.54,75.4,4.58,2.33,97.83,2,1,28.446536240140674,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,10,27.53,69.72,4.81,2.64,97.83,2,2,29.75381122294115,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,8,11,28.41,65.14,4.89,2.78,97.8,2,2,30.764492389673244,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,12,29.18,61.47,4.86,2.82,97.75,2,2,31.582219923199563,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,13,29.77,58.9,4.63,2.54,97.69,2,2,32.19433821284866,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,14,30.02,57.89,4.22,2.29,97.64,2,2,32.45680579182657,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,15,29.94,58.24,3.82,1.4,97.6,2,3,32.37852365085229,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,8,16,29.57,59.81,3.52,0.66,97.57,2,3,31.99829521967679,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1
2024,7,8,17,29.0,62.93,3.44,0.26,97.58,2,3,31.49654397059272,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,18,28.34,67.03,3.58,0.04,97.6,2,4,30.90445345163146,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,19,27.66,70.93,4.19,0.0,97.63,2,4,30.130662541106148,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,20,27.07,74.13,4.9,0.0,97.67,2,4,29.340665271449403,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,21,26.54,77.08,5.09,0.0,97.7,2,4,28.555974322544618,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,0
2024,7,8,22,26.12,79.54,4.67,0.0,97.74,2,0,27.87870145132069,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,0
